;age;job;marital;education;default;balance;housing;loan;contact;day;month;campaign;pdays;previous;poutcome;y
320;51;blue-collar;married;secondary;0;0;1;0;unknown;5;may;2;-1;0;unknown;0
321;49;blue-collar;married;unknown;0;403;1;0;unknown;5;may;2;-1;0;unknown;0
322;48;management;married;secondary;0;161;1;0;unknown;5;may;3;-1;0;unknown;0
323;32;technician;divorced;tertiary;0;2558;0;0;unknown;5;may;2;-1;0;unknown;0
324;31;admin.;single;secondary;0;98;1;0;unknown;5;may;2;-1;0;unknown;0
325;55;management;single;tertiary;0;115;0;0;unknown;5;may;4;-1;0;unknown;0
326;40;blue-collar;single;secondary;0;436;1;0;unknown;5;may;3;-1;0;unknown;0
327;47;technician;married;tertiary;0;831;1;0;unknown;5;may;3;-1;0;unknown;0
328;57;technician;married;unknown;0;206;1;0;unknown;5;may;3;-1;0;unknown;0
329;41;blue-collar;married;secondary;0;290;1;0;unknown;5;may;2;-1;0;unknown;0
330;48;blue-collar;married;secondary;0;1;0;0;unknown;5;may;3;-1;0;unknown;0
331;42;blue-collar;married;unknown;0;57;1;0;unknown;5;may;2;-1;0;unknown;0
332;30;blue-collar;single;secondary;0;-457;1;0;unknown;5;may;2;-1;0;unknown;0
333;58;management;single;tertiary;0;1387;1;0;unknown;5;may;5;-1;0;unknown;0
334;45;management;divorced;tertiary;0;24598;1;0;unknown;5;may;3;-1;0;unknown;0
335;49;blue-collar;married;secondary;0;30;1;0;unknown;5;may;4;-1;0;unknown;0
336;42;admin.;single;secondary;0;1022;1;0;unknown;5;may;2;-1;0;unknown;0
337;53;technician;married;secondary;0;56;1;1;unknown;5;may;2;-1;0;unknown;0
338;51;admin.;single;secondary;1;-2;0;0;unknown;5;may;3;-1;0;unknown;0
339;32;services;single;secondary;0;121;1;0;unknown;5;may;2;-1;0;unknown;0
340;41;blue-collar;single;secondary;0;842;1;0;unknown;5;may;3;-1;0;unknown;0
341;43;management;divorced;secondary;0;693;1;0;unknown;5;may;3;-1;0;unknown;0
342;40;blue-collar;divorced;secondary;0;-333;1;0;unknown;5;may;2;-1;0;unknown;0
343;50;blue-collar;married;primary;0;1533;1;0;unknown;5;may;2;-1;0;unknown;0
344;34;management;married;tertiary;0;46;1;0;unknown;5;may;4;-1;0;unknown;0
345;53;services;married;unknown;0;18;0;0;unknown;5;may;2;-1;0;unknown;0
346;45;technician;married;secondary;0;44;1;0;unknown;5;may;4;-1;0;unknown;0
347;39;blue-collar;married;primary;0;-100;1;0;unknown;5;may;2;-1;0;unknown;0
348;44;services;married;tertiary;0;510;1;0;unknown;5;may;4;-1;0;unknown;0
349;55;management;married;tertiary;0;685;1;0;unknown;5;may;3;-1;0;unknown;0
350;46;management;single;tertiary;0;187;1;0;unknown;5;may;2;-1;0;unknown;0
351;45;blue-collar;married;secondary;0;66;1;0;unknown;5;may;2;-1;0;unknown;0
352;34;admin.;married;secondary;0;560;1;0;unknown;5;may;3;-1;0;unknown;0
353;36;blue-collar;married;secondary;0;0;1;0;unknown;5;may;2;-1;0;unknown;0
354;59;unknown;divorced;unknown;0;27;0;0;unknown;5;may;3;-1;0;unknown;0
355;31;admin.;single;secondary;0;12;1;0;unknown;5;may;2;-1;0;unknown;0
356;44;blue-collar;single;secondary;0;34;1;0;unknown;5;may;4;-1;0;unknown;0
357;33;entrepreneur;single;tertiary;0;1068;1;0;unknown;5;may;2;-1;0;unknown;0
358;40;blue-collar;married;secondary;0;211;1;0;unknown;5;may;4;-1;0;unknown;0
359;46;admin.;single;tertiary;0;377;1;0;unknown;5;may;2;-1;0;unknown;0
360;48;management;married;tertiary;0;263;1;0;unknown;5;may;2;-1;0;unknown;0
361;42;services;married;secondary;0;1263;1;0;unknown;6;may;2;-1;0;unknown;0
362;27;services;married;secondary;0;8;1;0;unknown;6;may;3;-1;0;unknown;0
363;48;admin.;married;secondary;0;126;1;1;unknown;6;may;2;-1;0;unknown;0
364;59;admin.;married;secondary;0;230;1;0;unknown;6;may;3;-1;0;unknown;0
365;46;technician;married;tertiary;0;841;1;0;unknown;6;may;1;-1;0;unknown;0
366;38;admin.;divorced;secondary;0;308;1;0;unknown;6;may;1;-1;0;unknown;0
367;43;management;divorced;tertiary;0;1;1;0;unknown;6;may;1;-1;0;unknown;0
368;38;admin.;divorced;tertiary;0;86;1;0;unknown;6;may;1;-1;0;unknown;0
369;23;student;single;secondary;0;157;1;0;unknown;6;may;1;-1;0;unknown;0
370;34;services;married;secondary;0;22;1;0;unknown;6;may;1;-1;0;unknown;0
371;38;admin.;married;secondary;0;46;1;1;unknown;6;may;1;-1;0;unknown;0
372;37;blue-collar;married;secondary;0;1293;0;0;unknown;6;may;1;-1;0;unknown;0
373;25;admin.;single;secondary;0;122;1;0;unknown;6;may;1;-1;0;unknown;0
374;48;blue-collar;married;unknown;0;131;1;0;unknown;6;may;1;-1;0;unknown;0
375;49;blue-collar;single;secondary;0;143;1;0;unknown;6;may;1;-1;0;unknown;0
376;38;admin.;single;secondary;0;393;0;0;unknown;6;may;2;-1;0;unknown;0
377;43;blue-collar;married;primary;0;98;1;0;unknown;6;may;1;-1;0;unknown;0
378;33;management;married;tertiary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
379;55;blue-collar;married;secondary;0;224;1;0;unknown;6;may;1;-1;0;unknown;0
380;38;blue-collar;married;secondary;0;757;1;0;unknown;6;may;1;-1;0;unknown;0
381;49;services;married;secondary;0;245;1;1;unknown;6;may;1;-1;0;unknown;0
382;40;management;married;secondary;0;8486;0;0;unknown;6;may;3;-1;0;unknown;0
383;43;admin.;married;unknown;0;350;0;0;unknown;6;may;1;-1;0;unknown;0
384;38;blue-collar;married;secondary;0;20;1;0;unknown;6;may;1;-1;0;unknown;0
385;58;services;married;secondary;0;1667;1;1;unknown;6;may;1;-1;0;unknown;0
386;57;technician;married;unknown;0;345;1;0;unknown;6;may;1;-1;0;unknown;0
387;32;unemployed;married;secondary;0;10;1;0;unknown;6;may;4;-1;0;unknown;0
388;56;management;married;tertiary;0;830;1;1;unknown;6;may;1;-1;0;unknown;1
389;58;blue-collar;divorced;unknown;0;29;1;0;unknown;6;may;1;-1;0;unknown;0
390;60;retired;divorced;secondary;0;545;1;0;unknown;6;may;1;-1;0;unknown;1
391;37;technician;married;tertiary;0;8730;1;0;unknown;6;may;1;-1;0;unknown;0
392;46;technician;divorced;tertiary;0;477;1;0;unknown;6;may;1;-1;0;unknown;0
393;27;admin.;married;secondary;0;4;1;0;unknown;6;may;1;-1;0;unknown;0
394;43;blue-collar;married;secondary;0;1205;1;0;unknown;6;may;2;-1;0;unknown;0
395;32;technician;single;secondary;0;0;1;1;unknown;6;may;3;-1;0;unknown;0
396;40;admin.;single;secondary;0;263;1;0;unknown;6;may;1;-1;0;unknown;0
397;38;admin.;married;secondary;0;1;0;0;unknown;6;may;1;-1;0;unknown;0
398;34;blue-collar;married;secondary;0;283;0;1;unknown;6;may;1;-1;0;unknown;0
399;47;blue-collar;married;primary;0;206;1;0;unknown;6;may;1;-1;0;unknown;0
400;42;housemaid;married;primary;0;17;1;0;unknown;6;may;1;-1;0;unknown;0
401;48;technician;married;secondary;0;141;1;1;unknown;6;may;1;-1;0;unknown;0
402;29;self-employed;single;tertiary;0;16;1;0;unknown;6;may;1;-1;0;unknown;0
403;50;services;married;secondary;0;206;1;0;unknown;6;may;1;-1;0;unknown;0
404;52;technician;married;unknown;0;7;0;0;unknown;6;may;2;-1;0;unknown;0
405;50;management;married;tertiary;0;0;0;0;unknown;6;may;1;-1;0;unknown;0
406;58;retired;married;tertiary;0;0;0;0;unknown;6;may;1;-1;0;unknown;0
407;46;blue-collar;divorced;primary;0;1927;1;0;unknown;6;may;3;-1;0;unknown;0
408;38;technician;married;secondary;0;284;1;0;unknown;6;may;1;-1;0;unknown;0
409;46;blue-collar;married;secondary;0;1660;1;0;unknown;6;may;1;-1;0;unknown;0
410;32;services;single;secondary;0;406;1;0;unknown;6;may;1;-1;0;unknown;0
411;51;blue-collar;married;primary;0;230;1;0;unknown;6;may;1;-1;0;unknown;0
412;39;admin.;single;secondary;0;-25;1;0;unknown;6;may;1;-1;0;unknown;0
413;48;admin.;married;secondary;0;182;1;0;unknown;6;may;2;-1;0;unknown;0
414;36;entrepreneur;married;tertiary;0;1169;1;0;unknown;6;may;2;-1;0;unknown;0
415;34;admin.;divorced;secondary;0;67;1;0;unknown;6;may;1;-1;0;unknown;0
416;40;technician;married;secondary;0;77;0;0;unknown;6;may;1;-1;0;unknown;0
417;43;unemployed;married;secondary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
418;52;blue-collar;divorced;primary;0;55;1;1;unknown;6;may;1;-1;0;unknown;0
419;33;technician;married;secondary;1;72;1;0;unknown;6;may;1;-1;0;unknown;0
420;49;management;single;tertiary;0;163;1;0;unknown;6;may;3;-1;0;unknown;0
421;32;management;single;tertiary;0;151;1;0;unknown;6;may;1;-1;0;unknown;0
422;39;admin.;single;secondary;0;113;1;0;unknown;6;may;1;-1;0;unknown;0
423;40;blue-collar;married;secondary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
424;38;technician;single;tertiary;0;9;1;0;unknown;6;may;3;-1;0;unknown;0
425;43;management;married;secondary;0;375;1;0;unknown;6;may;2;-1;0;unknown;0
426;39;services;married;secondary;0;1142;1;0;unknown;6;may;1;-1;0;unknown;0
427;54;blue-collar;married;primary;0;2102;1;0;unknown;6;may;1;-1;0;unknown;0
428;38;technician;single;tertiary;0;4325;1;0;unknown;6;may;1;-1;0;unknown;0
429;40;blue-collar;married;secondary;0;217;1;0;unknown;6;may;1;-1;0;unknown;0
430;55;admin.;married;secondary;0;131;1;0;unknown;6;may;1;-1;0;unknown;0
431;42;management;married;tertiary;0;1680;1;0;unknown;6;may;1;-1;0;unknown;0
432;39;blue-collar;married;secondary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
433;40;blue-collar;married;primary;0;46;1;0;unknown;6;may;1;-1;0;unknown;0
434;32;blue-collar;married;secondary;0;320;1;0;unknown;6;may;2;-1;0;unknown;0
435;55;admin.;married;secondary;0;183;1;0;unknown;6;may;1;-1;0;unknown;0
436;45;blue-collar;married;secondary;0;39;0;0;unknown;6;may;1;-1;0;unknown;0
437;35;management;single;tertiary;0;560;1;0;unknown;6;may;1;-1;0;unknown;0
438;58;technician;divorced;secondary;0;469;0;0;unknown;6;may;1;-1;0;unknown;0
439;35;admin.;married;secondary;0;530;1;0;unknown;6;may;1;-1;0;unknown;0
440;49;services;married;primary;0;61;1;0;unknown;6;may;1;-1;0;unknown;0
441;34;technician;single;tertiary;0;242;1;0;unknown;6;may;1;-1;0;unknown;0
442;36;blue-collar;married;secondary;0;139;1;0;unknown;6;may;2;-1;0;unknown;0
443;24;self-employed;single;secondary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
444;34;technician;married;secondary;0;367;1;0;unknown;6;may;1;-1;0;unknown;0
445;51;admin.;divorced;secondary;0;228;1;0;unknown;6;may;1;-1;0;unknown;0
446;39;technician;single;unknown;0;45248;1;0;unknown;6;may;1;-1;0;unknown;1
447;50;self-employed;married;unknown;0;-84;1;0;unknown;6;may;1;-1;0;unknown;0
448;32;services;single;secondary;0;310;1;0;unknown;6;may;1;-1;0;unknown;0
449;42;blue-collar;married;unknown;0;132;1;0;unknown;6;may;1;-1;0;unknown;0
450;50;technician;married;secondary;0;797;1;0;unknown;6;may;1;-1;0;unknown;0
451;40;services;married;secondary;0;71;0;0;unknown;6;may;1;-1;0;unknown;0
452;46;management;divorced;unknown;0;2;1;0;unknown;6;may;1;-1;0;unknown;0
453;37;management;married;tertiary;0;231;1;1;unknown;6;may;2;-1;0;unknown;0
454;34;blue-collar;married;secondary;0;270;1;1;unknown;6;may;1;-1;0;unknown;0
455;44;blue-collar;married;secondary;0;274;1;1;unknown;6;may;1;-1;0;unknown;0
456;40;admin.;single;secondary;0;-109;1;1;unknown;6;may;1;-1;0;unknown;0
457;37;technician;married;secondary;0;1;1;0;unknown;6;may;1;-1;0;unknown;1
458;33;blue-collar;single;secondary;1;-60;0;0;unknown;6;may;1;-1;0;unknown;0
459;35;blue-collar;married;secondary;0;89;1;0;unknown;6;may;2;-1;0;unknown;0
460;58;blue-collar;divorced;secondary;0;-11;0;0;unknown;6;may;1;-1;0;unknown;0
461;39;blue-collar;married;primary;0;0;1;0;unknown;6;may;2;-1;0;unknown;0
462;43;blue-collar;married;secondary;0;-509;1;0;unknown;6;may;1;-1;0;unknown;0
463;39;unemployed;married;primary;0;408;1;0;unknown;6;may;1;-1;0;unknown;0
464;36;services;single;primary;0;58;1;0;unknown;6;may;1;-1;0;unknown;0
465;57;retired;single;secondary;0;1640;0;1;unknown;6;may;4;-1;0;unknown;0
466;36;admin.;single;secondary;0;20;1;0;unknown;6;may;1;-1;0;unknown;0
467;50;blue-collar;married;primary;0;71;1;0;unknown;6;may;1;-1;0;unknown;0
468;55;blue-collar;married;secondary;0;52;1;0;unknown;6;may;1;-1;0;unknown;0
469;44;self-employed;married;tertiary;0;292;1;0;unknown;6;may;1;-1;0;unknown;0
470;44;services;divorced;secondary;0;424;1;0;unknown;6;may;1;-1;0;unknown;0
471;39;housemaid;single;primary;0;109;1;0;unknown;6;may;3;-1;0;unknown;0
472;46;blue-collar;married;unknown;0;1044;1;0;unknown;6;may;1;-1;0;unknown;0
473;39;blue-collar;married;secondary;0;983;1;0;unknown;6;may;1;-1;0;unknown;0
474;34;admin.;married;secondary;0;869;0;0;unknown;6;may;1;-1;0;unknown;1
475;40;blue-collar;married;primary;0;668;1;0;unknown;6;may;2;-1;0;unknown;0
476;50;management;married;tertiary;0;964;1;0;unknown;6;may;1;-1;0;unknown;0
477;31;management;single;secondary;0;301;1;0;unknown;6;may;1;-1;0;unknown;0
478;37;admin.;single;secondary;0;140;1;0;unknown;6;may;1;-1;0;unknown;0
479;39;management;single;secondary;0;1877;1;0;unknown;6;may;1;-1;0;unknown;0
480;51;blue-collar;married;primary;0;1127;1;0;unknown;6;may;1;-1;0;unknown;0
481;41;technician;married;secondary;0;871;1;0;unknown;6;may;1;-1;0;unknown;0
482;41;technician;married;secondary;0;767;1;1;unknown;6;may;1;-1;0;unknown;0
483;43;blue-collar;married;secondary;0;0;0;0;unknown;6;may;1;-1;0;unknown;0
484;30;services;single;secondary;0;209;1;0;unknown;6;may;2;-1;0;unknown;0
485;54;management;divorced;primary;0;0;0;0;unknown;6;may;1;-1;0;unknown;0
486;43;blue-collar;divorced;secondary;0;110;1;1;unknown;6;may;1;-1;0;unknown;0
487;59;management;divorced;tertiary;0;-76;1;1;unknown;6;may;1;-1;0;unknown;0
488;47;technician;married;unknown;0;178;1;0;unknown;6;may;1;-1;0;unknown;0
489;40;blue-collar;married;primary;0;-66;1;0;unknown;6;may;1;-1;0;unknown;0
490;32;technician;married;secondary;0;0;1;0;unknown;6;may;2;-1;0;unknown;0
491;29;blue-collar;married;secondary;0;1;1;0;unknown;6;may;1;-1;0;unknown;0
492;36;blue-collar;married;secondary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
493;55;unemployed;married;tertiary;0;5345;0;0;unknown;6;may;1;-1;0;unknown;0
494;30;blue-collar;divorced;secondary;0;-209;1;0;unknown;6;may;2;-1;0;unknown;0
495;39;admin.;single;secondary;0;0;1;0;unknown;6;may;2;-1;0;unknown;0
496;39;blue-collar;divorced;secondary;0;42;1;0;unknown;6;may;2;-1;0;unknown;0
497;50;blue-collar;divorced;secondary;0;41;1;0;unknown;6;may;1;-1;0;unknown;0
498;44;blue-collar;married;secondary;0;-99;1;0;unknown;6;may;2;-1;0;unknown;0
499;37;technician;single;secondary;0;17;1;0;unknown;6;may;1;-1;0;unknown;0
500;46;admin.;married;primary;0;276;1;1;unknown;6;may;2;-1;0;unknown;0
501;32;technician;single;unknown;0;-170;0;0;unknown;6;may;1;-1;0;unknown;0
502;37;management;single;tertiary;0;230;1;1;unknown;6;may;1;-1;0;unknown;0
503;29;blue-collar;married;secondary;0;9;1;0;unknown;6;may;1;-1;0;unknown;0
504;41;blue-collar;married;secondary;0;946;1;0;unknown;6;may;1;-1;0;unknown;0
505;45;blue-collar;married;primary;0;1297;1;0;unknown;6;may;2;-1;0;unknown;0
506;57;retired;divorced;secondary;0;-331;1;0;unknown;6;may;1;-1;0;unknown;0
507;48;blue-collar;single;secondary;0;44;1;0;unknown;6;may;1;-1;0;unknown;0
508;60;retired;married;secondary;1;15;0;0;unknown;6;may;1;-1;0;unknown;0
509;26;admin.;single;secondary;0;712;1;0;unknown;6;may;1;-1;0;unknown;0
510;58;retired;married;secondary;0;5435;1;0;unknown;6;may;1;-1;0;unknown;0
511;34;admin.;married;secondary;0;507;1;0;unknown;6;may;1;-1;0;unknown;0
512;55;unemployed;divorced;secondary;0;387;1;0;unknown;6;may;1;-1;0;unknown;1
513;41;blue-collar;married;primary;0;0;1;1;unknown;6;may;1;-1;0;unknown;0
514;50;management;divorced;secondary;0;1716;1;0;unknown;6;may;1;-1;0;unknown;0
515;49;entrepreneur;married;secondary;0;167;1;1;unknown;6;may;3;-1;0;unknown;0
516;44;admin.;married;unknown;0;40;0;1;unknown;6;may;2;-1;0;unknown;0
517;44;blue-collar;married;primary;0;148;1;0;unknown;6;may;1;-1;0;unknown;0
518;31;technician;married;secondary;0;17;1;1;unknown;6;may;1;-1;0;unknown;0
519;34;blue-collar;single;tertiary;0;1011;1;0;unknown;6;may;1;-1;0;unknown;0
520;46;management;single;unknown;0;1527;1;0;unknown;6;may;1;-1;0;unknown;0
521;42;management;married;tertiary;0;744;0;0;unknown;6;may;1;-1;0;unknown;0
522;52;admin.;married;secondary;0;484;1;0;unknown;6;may;1;-1;0;unknown;0
523;29;management;single;tertiary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
524;53;retired;married;primary;0;136;1;0;unknown;6;may;2;-1;0;unknown;0
525;43;blue-collar;married;secondary;0;1335;1;0;unknown;6;may;2;-1;0;unknown;0
526;38;management;married;secondary;0;517;1;0;unknown;6;may;2;-1;0;unknown;0
527;46;management;married;tertiary;0;459;1;0;unknown;6;may;1;-1;0;unknown;0
528;48;management;divorced;unknown;0;549;1;0;unknown;6;may;1;-1;0;unknown;0
529;30;admin.;divorced;secondary;0;83;1;1;unknown;6;may;1;-1;0;unknown;0
530;44;blue-collar;married;primary;0;213;0;0;unknown;6;may;1;-1;0;unknown;0
531;31;housemaid;married;primary;0;203;1;0;unknown;6;may;3;-1;0;unknown;0
532;42;services;single;secondary;0;518;1;0;unknown;6;may;1;-1;0;unknown;0
533;40;management;single;tertiary;0;3877;1;0;unknown;6;may;1;-1;0;unknown;0
534;52;admin.;married;secondary;0;1236;1;0;unknown;6;may;1;-1;0;unknown;0
535;45;blue-collar;divorced;secondary;0;756;1;0;unknown;6;may;2;-1;0;unknown;0
536;48;blue-collar;married;secondary;0;157;1;0;unknown;6;may;1;-1;0;unknown;0
537;45;blue-collar;married;primary;0;-66;1;0;unknown;6;may;2;-1;0;unknown;0
538;34;blue-collar;married;unknown;0;245;1;0;unknown;6;may;1;-1;0;unknown;0
539;34;blue-collar;married;primary;0;-144;1;0;unknown;6;may;2;-1;0;unknown;0
540;46;blue-collar;married;secondary;0;71;1;0;unknown;6;may;1;-1;0;unknown;0
541;49;services;divorced;secondary;0;505;1;0;unknown;6;may;1;-1;0;unknown;0
542;50;technician;married;primary;0;249;1;0;unknown;6;may;1;-1;0;unknown;0
543;34;admin.;single;secondary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
544;40;unemployed;single;secondary;0;11;1;0;unknown;6;may;1;-1;0;unknown;0
545;36;admin.;married;secondary;0;639;1;0;unknown;6;may;1;-1;0;unknown;0
546;59;blue-collar;divorced;unknown;0;124;1;0;unknown;6;may;1;-1;0;unknown;0
547;45;blue-collar;married;secondary;0;82;1;0;unknown;6;may;1;-1;0;unknown;0
548;36;self-employed;married;tertiary;0;107;1;0;unknown;6;may;1;-1;0;unknown;0
549;56;services;married;secondary;0;473;1;0;unknown;6;may;1;-1;0;unknown;0
550;42;services;divorced;secondary;0;372;1;1;unknown;6;may;2;-1;0;unknown;0
551;30;admin.;married;secondary;0;46;1;0;unknown;6;may;2;-1;0;unknown;0
552;30;student;single;tertiary;0;34;1;0;unknown;6;may;1;-1;0;unknown;0
553;47;self-employed;married;unknown;0;935;1;0;unknown;6;may;1;-1;0;unknown;0
554;33;blue-collar;married;secondary;0;-10;1;0;unknown;6;may;1;-1;0;unknown;0
555;36;admin.;married;secondary;0;-106;1;0;unknown;6;may;2;-1;0;unknown;0
556;39;services;divorced;primary;0;471;1;0;unknown;6;may;2;-1;0;unknown;0
557;56;admin.;divorced;secondary;0;778;1;0;unknown;6;may;2;-1;0;unknown;0
558;39;blue-collar;divorced;unknown;0;170;1;0;unknown;6;may;2;-1;0;unknown;0
559;42;technician;married;secondary;0;315;1;0;unknown;6;may;2;-1;0;unknown;0
560;52;blue-collar;married;secondary;0;3165;0;0;unknown;6;may;1;-1;0;unknown;0
561;36;admin.;divorced;secondary;0;131;1;0;unknown;6;may;1;-1;0;unknown;0
562;35;entrepreneur;married;secondary;1;204;1;0;unknown;6;may;2;-1;0;unknown;0
563;47;technician;married;secondary;0;83;1;0;unknown;6;may;2;-1;0;unknown;0
564;59;services;divorced;secondary;0;0;1;1;unknown;6;may;1;-1;0;unknown;0
565;57;blue-collar;married;primary;0;5431;1;1;unknown;6;may;1;-1;0;unknown;0
566;38;management;married;unknown;0;1759;1;0;unknown;6;may;1;-1;0;unknown;0
567;46;unemployed;married;secondary;0;-125;1;0;unknown;6;may;1;-1;0;unknown;0
568;34;blue-collar;married;secondary;0;0;0;0;unknown;6;may;1;-1;0;unknown;0
569;28;services;single;secondary;0;5090;1;0;unknown;6;may;3;-1;0;unknown;1
570;38;technician;married;unknown;0;573;1;0;unknown;6;may;1;-1;0;unknown;0
571;56;blue-collar;married;secondary;0;1602;1;0;unknown;6;may;1;-1;0;unknown;0
572;41;blue-collar;single;primary;1;-137;1;1;unknown;6;may;1;-1;0;unknown;0
573;52;technician;married;unknown;0;0;0;0;unknown;6;may;1;-1;0;unknown;0
574;54;services;married;secondary;0;193;0;0;unknown;6;may;1;-1;0;unknown;0
575;61;retired;married;secondary;0;195;1;1;unknown;6;may;1;-1;0;unknown;0
576;53;entrepreneur;married;secondary;0;288;0;0;unknown;6;may;1;-1;0;unknown;0
577;47;technician;married;secondary;0;19;1;0;unknown;6;may;2;-1;0;unknown;0
578;53;blue-collar;married;primary;0;25;1;0;unknown;6;may;3;-1;0;unknown;0
579;46;services;married;secondary;0;216;1;0;unknown;6;may;2;-1;0;unknown;0
580;39;blue-collar;divorced;primary;0;190;1;1;unknown;6;may;2;-1;0;unknown;0
581;56;technician;divorced;secondary;0;99;1;0;unknown;6;may;2;-1;0;unknown;0
582;55;services;divorced;primary;0;2298;1;0;unknown;6;may;2;-1;0;unknown;0
583;44;management;married;tertiary;0;17;1;0;unknown;6;may;2;-1;0;unknown;0
584;37;technician;married;primary;0;0;1;0;unknown;6;may;4;-1;0;unknown;0
585;35;blue-collar;married;primary;0;0;1;0;unknown;6;may;2;-1;0;unknown;0
586;55;blue-collar;married;secondary;0;840;1;0;unknown;6;may;2;-1;0;unknown;0
587;37;services;married;secondary;0;358;1;0;unknown;6;may;3;-1;0;unknown;0
588;30;technician;single;secondary;0;0;1;0;unknown;6;may;1;-1;0;unknown;0
589;37;blue-collar;married;primary;0;-325;1;1;unknown;6;may;2;-1;0;unknown;0
